[2019-07-30 19:33:47,764] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/person/list?rp=4&p=1&orderby=age&sor=desc", "code": "200 OK", "method": "GET", "request": {"rp": "4", "p": "1", "orderby": "age", "sor": "desc"}, "response": [{"id": 16, "name": "raden", "age": 18, "sex": "male"}, {"id": 17, "name": "ano", "age": 23, "sex": "male"}, {"id": 18, "name": "agatha", "age": 23, "sex": "female"}, {"id": 19, "name": "resitaa", "age": 25, "sex": "female"}]}
[2019-07-30 21:11:26,385] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/client/list?filterbystatus=false", "code": "200 OK", "method": "GET", "request": null, "response": []}
[2019-07-30 21:45:46,968] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/user/2?", "code": "404 NOT FOUND", "method": "PUT", "request": {"age": 12, "sex": "male", "name": "raden"}, "response": {"message": "The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again."}}
[2019-07-30 21:45:55,902] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/user/2?", "code": "404 NOT FOUND", "method": "DELETE", "request": {}, "response": {"message": "The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again."}}
[2019-07-30 21:57:52,558] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/user?", "code": "404 NOT FOUND", "method": "GET", "request": {}, "response": {"message": "The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again."}}
[2019-07-30 21:58:28,740] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/user/1?", "code": "404 NOT FOUND", "method": "GET", "request": {}, "response": {"status": "NOT_FOUND"}}
[2019-07-30 21:58:31,636] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/user/list?", "code": "200 OK", "method": "GET", "request": {}, "response": null}
[2019-07-30 21:58:44,811] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/user?", "code": "400 BAD REQUEST", "method": "POST", "request": {"name": "raden", "age": 12, "sex": "male"}, "response": {"message": {"client_id": "Missing required parameter in the JSON body"}}}
[2019-07-30 21:59:36,242] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/client/list?filterbyclientid=", "code": "400 BAD REQUEST", "method": "GET", "request": null, "response": {"message": {"filterbyclientid": "invalid client_id"}}}
[2019-07-30 21:59:40,583] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/client/list?", "code": "200 OK", "method": "GET", "request": null, "response": []}
[2019-07-30 22:00:06,419] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/client?", "code": "200 OK", "method": "POST", "request": {"client_key": "CLIENT04", "client_secret": "SECRET02", "status": true}, "response": {"id": 1, "client_key": "CLIENT04", "client_secret": "SECRET02", "status": true}}
[2019-07-30 22:00:14,886] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/client?", "code": "200 OK", "method": "POST", "request": {"client_key": "CLIENT01", "client_secret": "SECRET02", "status": true}, "response": {"id": 3, "client_key": "CLIENT01", "client_secret": "SECRET02", "status": true}}
[2019-07-30 22:00:19,672] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/client?", "code": "200 OK", "method": "POST", "request": {"client_key": "CLIENT02", "client_secret": "SECRET02", "status": true}, "response": {"id": 4, "client_key": "CLIENT02", "client_secret": "SECRET02", "status": true}}
[2019-07-30 22:00:24,433] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/client?", "code": "200 OK", "method": "POST", "request": {"client_key": "CLIENT03", "client_secret": "SECRET02", "status": true}, "response": {"id": 5, "client_key": "CLIENT03", "client_secret": "SECRET02", "status": true}}
[2019-07-30 22:00:26,247] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/client/list?", "code": "200 OK", "method": "GET", "request": null, "response": [{"id": 1, "client_key": "CLIENT04", "client_secret": "SECRET02", "status": true}, {"id": 3, "client_key": "CLIENT01", "client_secret": "SECRET02", "status": true}, {"id": 4, "client_key": "CLIENT02", "client_secret": "SECRET02", "status": true}, {"id": 5, "client_key": "CLIENT03", "client_secret": "SECRET02", "status": true}]}
[2019-07-30 22:00:37,798] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/client/list?p=2&rp=2", "code": "200 OK", "method": "GET", "request": null, "response": [{"id": 4, "client_key": "CLIENT02", "client_secret": "SECRET02", "status": true}, {"id": 5, "client_key": "CLIENT03", "client_secret": "SECRET02", "status": true}]}
[2019-07-30 22:00:43,516] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/user/list?", "code": "200 OK", "method": "GET", "request": {}, "response": null}
[2019-07-30 22:00:46,625] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/user?", "code": "200 OK", "method": "POST", "request": {"name": "Rudy Sujarwo", "age": 56, "sex": "male", "client_id": 1}, "response": {"id": 2, "client_id": 1, "name": "Rudy Sujarwo", "age": 56, "sex": "male"}}
[2019-07-30 22:01:08,057] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/user?", "code": "200 OK", "method": "POST", "request": {"name": "Rudy Sujarwos", "age": 56, "sex": "male", "client_id": 3}, "response": {"id": 5, "client_id": 3, "name": "Rudy Sujarwos", "age": 56, "sex": "male"}}
[2019-07-30 22:01:16,374] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/user?", "code": "200 OK", "method": "POST", "request": {"name": "Rudy Sujarswos", "age": 56, "sex": "male", "client_id": 4}, "response": {"id": 7, "client_id": 4, "name": "Rudy Sujarswos", "age": 56, "sex": "male"}}
[2019-07-30 22:05:11,567] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/books?", "code": "200 OK", "method": "POST", "request": {"title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}, "response": {"id": 1, "title": "blink", "isbn": "123-1231235-2", "writer": true}}
[2019-07-30 22:05:36,884] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/books/list?", "code": "200 OK", "method": "GET", "request": {}, "response": [{"id": 1, "title": "blink", "isbn": "123-1231235-2", "writer": true}]}
[2019-07-30 22:06:11,794] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/books?", "code": "200 OK", "method": "POST", "request": {"title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}, "response": {"id": 2, "title": "blink", "isbn": "123-1231235-2", "writer": true}}
[2019-07-30 22:06:13,096] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/books?", "code": "200 OK", "method": "POST", "request": {"title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}, "response": {"id": 3, "title": "blink", "isbn": "123-1231235-2", "writer": true}}
[2019-07-30 22:06:20,944] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/books?", "code": "400 BAD REQUEST", "method": "POST", "request": {}, "response": {"message": "Failed to decode JSON object: Expecting property name enclosed in double quotes: line 5 column 1 (char 65)"}}
[2019-07-30 22:06:23,882] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/books?", "code": "200 OK", "method": "POST", "request": {"title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}, "response": {"id": 4, "title": "blink", "isbn": "123-1231235-2", "writer": true}}
[2019-07-30 22:06:34,083] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/books/2?", "code": "200 OK", "method": "GET", "request": {}, "response": {"id": 2, "title": "blink", "isbn": "123-1231235-2", "writer": true}}
[2019-07-30 22:06:36,986] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/books/list?", "code": "200 OK", "method": "GET", "request": {}, "response": [{"id": 1, "title": "blink", "isbn": "123-1231235-2", "writer": true}, {"id": 2, "title": "blink", "isbn": "123-1231235-2", "writer": true}, {"id": 3, "title": "blink", "isbn": "123-1231235-2", "writer": true}, {"id": 4, "title": "blink", "isbn": "123-1231235-2", "writer": true}]}
[2019-07-30 22:07:00,200] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/books/list?", "code": "200 OK", "method": "GET", "request": {}, "response": [{"id": 1, "title": "blink", "isbn": "123-1231235-2", "writer": true}, {"id": 2, "title": "blink", "isbn": "123-1231235-2", "writer": true}, {"id": 3, "title": "blink", "isbn": "123-1231235-2", "writer": true}, {"id": 4, "title": "blink", "isbn": "123-1231235-2", "writer": true}]}
[2019-07-30 22:07:03,458] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/books?", "code": "200 OK", "method": "POST", "request": {"title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}, "response": {"id": 5, "title": "blink", "isbn": "123-1231235-2", "writer": true}}
[2019-07-30 22:08:34,565] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/books?", "code": "200 OK", "method": "POST", "request": {"title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}, "response": {"id": 6, "title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}}
[2019-07-30 22:08:35,308] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/books?", "code": "200 OK", "method": "POST", "request": {"title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}, "response": {"id": 7, "title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}}
[2019-07-30 22:08:37,469] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/books/list?", "code": "200 OK", "method": "GET", "request": {}, "response": [{"id": 1, "title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}, {"id": 2, "title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}, {"id": 3, "title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}, {"id": 4, "title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}, {"id": 5, "title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}, {"id": 6, "title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}, {"id": 7, "title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}]}
[2019-07-30 22:23:56,500] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/books2?", "code": "404 NOT FOUND", "method": "PUT", "request": {"title": "outlier", "isbn": "123-12312235-2", "writer": "sutoyos"}, "response": {"message": "The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again."}}
[2019-07-30 22:24:02,340] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/books/2?", "code": "200 OK", "method": "PUT", "request": {"title": "outlier", "isbn": "123-12312235-2", "writer": "sutoyos"}, "response": {"id": 2, "title": "outlier", "isbn": "123-12312235-2", "writer": "sutoyos"}}
[2019-07-30 22:24:56,762] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/books/2?", "code": "200 OK", "method": "PUT", "request": {"title": "outlier", "isbn": "123-12312235-2", "writer": "sutoyos"}, "response": {"id": 2, "title": "outlier", "isbn": "123-12312235-2", "writer": "sutoyos"}}
[2019-07-30 22:25:06,688] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/books/3?", "code": "200 OK", "method": "PUT", "request": {"title": "outlier-blink", "isbn": "123-12312s235-2", "writer": "sutoyos"}, "response": {"id": 3, "title": "outlier-blink", "isbn": "123-12312s235-2", "writer": "sutoyos"}}
[2019-07-30 22:25:09,914] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/books/list?", "code": "200 OK", "method": "GET", "request": {}, "response": [{"id": 1, "title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}, {"id": 2, "title": "outlier", "isbn": "123-12312235-2", "writer": "sutoyos"}, {"id": 3, "title": "outlier-blink", "isbn": "123-12312s235-2", "writer": "sutoyos"}, {"id": 4, "title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}, {"id": 5, "title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}, {"id": 6, "title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}, {"id": 7, "title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}]}
[2019-07-30 22:25:46,108] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/books/list?", "code": "200 OK", "method": "GET", "request": {}, "response": [{"id": 1, "title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}, {"id": 2, "title": "outlier", "isbn": "123-12312235-2", "writer": "sutoyos"}, {"id": 3, "title": "outlier-blink", "isbn": "123-12312s235-2", "writer": "sutoyos"}, {"id": 4, "title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}, {"id": 5, "title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}, {"id": 6, "title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}, {"id": 7, "title": "blink", "isbn": "123-1231235-2", "writer": "sutoyo"}]}
[2019-07-30 22:48:29,522] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/client/list?p=2&rp=2", "code": "200 OK", "method": "GET", "request": null, "response": [{"id": 4, "client_key": "CLIENT02", "client_secret": "SECRET02", "status": true}, {"id": 5, "client_key": "CLIENT03", "client_secret": "SECRET02", "status": true}]}
[2019-07-30 22:48:45,231] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/client/list?p=2&rp=2", "code": "200 OK", "method": "GET", "request": null, "response": [{"id": 4, "client_key": "CLIENT02", "client_secret": "SECRET02", "status": true}, {"id": 5, "client_key": "CLIENT03", "client_secret": "SECRET02", "status": true}]}
[2019-07-30 22:49:06,485] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/user/list?", "code": "200 OK", "method": "GET", "request": {}, "response": null}
[2019-07-30 22:49:07,587] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/user/list?", "code": "200 OK", "method": "GET", "request": {}, "response": null}
[2019-07-30 22:49:13,186] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/user/1?", "code": "404 NOT FOUND", "method": "GET", "request": {}, "response": {"status": "NOT_FOUND"}}
[2019-07-30 22:49:16,962] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/user/2?", "code": "200 OK", "method": "GET", "request": {}, "response": {"id": 2, "client_id": 1, "name": "Rudy Sujarwo", "age": 56, "sex": "male"}}
[2019-07-30 22:49:21,152] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/user/list?", "code": "200 OK", "method": "GET", "request": {}, "response": null}
[2019-07-30 22:49:38,658] {/home/alta6/ALTERRA_ACADEMY/RESTful-D1/rest_svc/blueprints/__init__.py:37} WARNING - REQUEST_LOG	{"uri": "/user/list?", "code": "200 OK", "method": "GET", "request": {}, "response": null}
